;origin;destination;distance;mode;duration;walktime;transfers;route
44;"{""lat"": 48.985464, ""lon"": 2.350471, ""zipcode"": 95410, ""commune"": ""GROSLAY"", ""departement"": ""VAL-D'OISE""}";"{""lat"": 48.956586, ""lon"": 2.384878, ""zipcode"": 93240, ""commune"": ""STAINS"", ""departement"": ""SEINE-SAINT-DENIS""}";4.076584180419163;WALK,TRANSIT;2145.0;1134.0;1.0;"[{""mode"": ""RAIL"", ""route"": ""H"", ""agencyName"": ""TRAIN""}, {""mode"": ""TRAM"", ""route"": ""GARE D\\'EPINAY SUR SEINE - Gare du Bourget"", ""agencyName"": ""TRAIN""}]"
45;"{""lat"": 48.985464, ""lon"": 2.350471, ""zipcode"": 95410, ""commune"": ""GROSLAY"", ""departement"": ""VAL-D'OISE""}";"{""lat"": 48.956586, ""lon"": 2.384878, ""zipcode"": 93240, ""commune"": ""STAINS"", ""departement"": ""SEINE-SAINT-DENIS""}";4.076584180419163;CAR;1910.8;0.0;0.0;[]
46;"{""lat"": 48.785817, ""lon"": 2.539501, ""zipcode"": 94490, ""commune"": ""ORMESSON SUR MARNE"", ""departement"": ""VAL-DE-MARNE""}";"{""lat"": 48.777378, ""lon"": 2.584581, ""zipcode"": 77340, ""commune"": ""PONTAULT COMBAULT"", ""departement"": ""SEINE-ET-MARNE""}";3.433710772437306;WALK,TRANSIT;1747.0;127.0;1.0;"[{""mode"": ""BUS"", ""route"": ""10"", ""agencyName"": ""SITUS""}, {""mode"": ""BUS"", ""route"": ""7"", ""agencyName"": ""SITUS""}]"
47;"{""lat"": 48.785817, ""lon"": 2.539501, ""zipcode"": 94490, ""commune"": ""ORMESSON SUR MARNE"", ""departement"": ""VAL-DE-MARNE""}";"{""lat"": 48.777378, ""lon"": 2.584581, ""zipcode"": 77340, ""commune"": ""PONTAULT COMBAULT"", ""departement"": ""SEINE-ET-MARNE""}";3.433710772437306;CAR;921.4;0.0;0.0;[]
48;"{""lat"": 48.83625, ""lon"": 2.56459, ""zipcode"": 93160, ""commune"": ""NOISY LE GRAND"", ""departement"": ""SEINE-SAINT-DENIS""}";"{""lat"": 48.842263, ""lon"": 2.503986, ""zipcode"": 94170, ""commune"": ""LE PERREUX SUR MARNE"", ""departement"": ""VAL-DE-MARNE""}";4.485451945022843;WALK,TRANSIT;2106.0;1218.0;1.0;"[{""mode"": ""RAIL"", ""route"": ""A"", ""agencyName"": ""RER""}, {""mode"": ""BUS"", ""route"": ""114"", ""agencyName"": ""RATP""}]"
49;"{""lat"": 48.83625, ""lon"": 2.56459, ""zipcode"": 93160, ""commune"": ""NOISY LE GRAND"", ""departement"": ""SEINE-SAINT-DENIS""}";"{""lat"": 48.842263, ""lon"": 2.503986, ""zipcode"": 94170, ""commune"": ""LE PERREUX SUR MARNE"", ""departement"": ""VAL-DE-MARNE""}";4.485451945022843;CAR;1620.1;0.0;0.0;[]
50;"{""lat"": 48.785817, ""lon"": 2.539501, ""zipcode"": 94490, ""commune"": ""ORMESSON SUR MARNE"", ""departement"": ""VAL-DE-MARNE""}";"{""lat"": 48.783819, ""lon"": 2.454768, ""zipcode"": 94000, ""commune"": ""CRETEIL"", ""departement"": ""VAL-DE-MARNE""}";6.211944915145702;WALK,TRANSIT;2469.0;309.0;0.0;"[{""mode"": ""BUS"", ""route"": ""308"", ""agencyName"": ""RATP""}]"
51;"{""lat"": 48.785817, ""lon"": 2.539501, ""zipcode"": 94490, ""commune"": ""ORMESSON SUR MARNE"", ""departement"": ""VAL-DE-MARNE""}";"{""lat"": 48.783819, ""lon"": 2.454768, ""zipcode"": 94000, ""commune"": ""CRETEIL"", ""departement"": ""VAL-DE-MARNE""}";6.211944915145702;CAR;2755.7;0.0;0.0;[]
52;"{""lat"": 48.869025, ""lon"": 2.422699, ""zipcode"": 93170, ""commune"": ""BAGNOLET"", ""departement"": ""SEINE-SAINT-DENIS""}";"{""lat"": 48.82099, ""lon"": 2.20944, ""zipcode"": 92310, ""commune"": ""SEVRES"", ""departement"": ""HAUTS-DE-SEINE""}";16.49443392804535;WALK,TRANSIT;4222.0;1581.0;2.0;"[{""mode"": ""SUBWAY"", ""route"": ""3"", ""agencyName"": ""METRO""}, {""mode"": ""SUBWAY"", ""route"": ""4"", ""agencyName"": ""METRO""}, {""mode"": ""RAIL"", ""route"": ""N"", ""agencyName"": ""TRAIN""}]"
53;"{""lat"": 48.764299, ""lon"": 2.417165, ""zipcode"": 94600, ""commune"": ""CHOISY LE ROI"", ""departement"": ""VAL-DE-MARNE""}";"{""lat"": 48.834977, ""lon"": 2.421382, ""zipcode"": 75012, ""commune"": ""PARIS 12"", ""departement"": ""PARIS""}";7.865102077963798;WALK,TRANSIT;2845.0;686.0;2.0;"[{""mode"": ""BUS"", ""route"": ""TVM"", ""agencyName"": ""RATP""}, {""mode"": ""SUBWAY"", ""route"": ""8"", ""agencyName"": ""METRO""}, {""mode"": ""BUS"", ""route"": ""46"", ""agencyName"": ""RATP""}]"
54;"{""lat"": 48.764299, ""lon"": 2.417165, ""zipcode"": 94600, ""commune"": ""CHOISY LE ROI"", ""departement"": ""VAL-DE-MARNE""}";"{""lat"": 48.834977, ""lon"": 2.421382, ""zipcode"": 75012, ""commune"": ""PARIS 12"", ""departement"": ""PARIS""}";7.865102077963798;CAR;2242.3;0.0;0.0;[]
55;"{""lat"": 48.773362, ""lon"": 2.487822, ""zipcode"": 94380, ""commune"": ""BONNEUIL SUR MARNE"", ""departement"": ""VAL-DE-MARNE""}";"{""lat"": 48.896124, ""lon"": 2.207088, ""zipcode"": 92000, ""commune"": ""NANTERRE"", ""departement"": ""HAUTS-DE-SEINE""}";24.668529049694147;WALK,TRANSIT;4517.0;1155.0;1.0;"[{""mode"": ""BUS"", ""route"": ""308"", ""agencyName"": ""RATP""}, {""mode"": ""RAIL"", ""route"": ""A"", ""agencyName"": ""RER""}]"
56;"{""lat"": 48.773362, ""lon"": 2.487822, ""zipcode"": 94380, ""commune"": ""BONNEUIL SUR MARNE"", ""departement"": ""VAL-DE-MARNE""}";"{""lat"": 48.896124, ""lon"": 2.207088, ""zipcode"": 92000, ""commune"": ""NANTERRE"", ""departement"": ""HAUTS-DE-SEINE""}";24.668529049694147;CAR;5006.5;0.0;0.0;[]
