;origin;destination;distance;mode;duration;walktime;transfers;route
1527;"{""lat"": 48.932245, ""lon"": 2.399233, ""zipcode"": 93120, ""commune"": ""LA COURNEUVE"", ""departement"": ""SEINE-SAINT-DENIS""}";"{""lat"": 48.887054, ""lon"": 2.384823, ""zipcode"": 75019, ""commune"": ""PARIS 19"", ""departement"": ""PARIS""}";5.134178533566474;CAR;2040.0;0.0;0.0;[]
1528;"{""lat"": 48.941156, ""lon"": 2.099273, ""zipcode"": 78100, ""commune"": ""ST GERMAIN EN LAYE"", ""departement"": ""YVELINES""}";"{""lat"": 48.896124, ""lon"": 2.207088, ""zipcode"": 92000, ""commune"": ""NANTERRE"", ""departement"": ""HAUTS-DE-SEINE""}";9.334670428439061;CAR;4187.0999999999985;0.0;0.0;[]
1529;"{""lat"": 48.985464, ""lon"": 2.350471, ""zipcode"": 95410, ""commune"": ""GROSLAY"", ""departement"": ""VAL-D'OISE""}";"{""lat"": 48.9902, ""lon"": 2.381163, ""zipcode"": 95200, ""commune"": ""SARCELLES"", ""departement"": ""VAL-D'OISE""}";2.3006248671481813;WALK,TRANSIT;1280.0;800.0;0.0;"[{""mode"": ""BUS"", ""route"": ""37"", ""agencyName"": ""Valmy""}]"
1530;"{""lat"": 48.985464, ""lon"": 2.350471, ""zipcode"": 95410, ""commune"": ""GROSLAY"", ""departement"": ""VAL-D'OISE""}";"{""lat"": 48.9902, ""lon"": 2.381163, ""zipcode"": 95200, ""commune"": ""SARCELLES"", ""departement"": ""VAL-D'OISE""}";2.3006248671481813;CAR;1137.3;0.0;0.0;[]
1531;"{""lat"": 48.926857, ""lon"": 2.122464, ""zipcode"": 78600, ""commune"": ""MAISONS LAFFITTE"", ""departement"": ""YVELINES""}";"{""lat"": 48.895147, ""lon"": 2.286884, ""zipcode"": 92300, ""commune"": ""LEVALLOIS PERRET"", ""departement"": ""HAUTS-DE-SEINE""}";12.522583004770505;WALK,TRANSIT;4258.0;833.0;3.0;"[{""mode"": ""BUS"", ""route"": ""02"", ""agencyName"": ""Transdev Ile-de-France Conflans""}, {""mode"": ""RAIL"", ""route"": ""A"", ""agencyName"": ""RER""}, {""mode"": ""SUBWAY"", ""route"": ""2"", ""agencyName"": ""METRO""}, {""mode"": ""BUS"", ""route"": ""84"", ""agencyName"": ""RATP""}]"
1532;"{""lat"": 48.926857, ""lon"": 2.122464, ""zipcode"": 78600, ""commune"": ""MAISONS LAFFITTE"", ""departement"": ""YVELINES""}";"{""lat"": 48.895147, ""lon"": 2.286884, ""zipcode"": 92300, ""commune"": ""LEVALLOIS PERRET"", ""departement"": ""HAUTS-DE-SEINE""}";12.522583004770505;CAR;4306.0999999999985;0.0;0.0;[]
1533;"{""lat"": 48.772662, ""lon"": 2.124902, ""zipcode"": 78530, ""commune"": ""BUC"", ""departement"": ""YVELINES""}";"{""lat"": 48.802294, ""lon"": 2.117451, ""zipcode"": 78000, ""commune"": ""VERSAILLES"", ""departement"": ""YVELINES""}";3.3398389474970167;WALK,TRANSIT;2996.0;2034.0;1.0;"[{""mode"": ""BUS"", ""route"": ""261 Versailles - Buc/Haut-Pr\u00e9"", ""agencyName"": ""SAVAC""}, {""mode"": ""BUS"", ""route"": ""439"", ""agencyName"": ""SQYBUS""}]"
1534;"{""lat"": 48.772662, ""lon"": 2.124902, ""zipcode"": 78530, ""commune"": ""BUC"", ""departement"": ""YVELINES""}";"{""lat"": 48.802294, ""lon"": 2.117451, ""zipcode"": 78000, ""commune"": ""VERSAILLES"", ""departement"": ""YVELINES""}";3.3398389474970167;CAR;1766.3;0.0;0.0;[]
1535;"{""lat"": 48.836899, ""lon"": 2.080634, ""zipcode"": 78870, ""commune"": ""BAILLY"", ""departement"": ""YVELINES""}";"{""lat"": 48.802294, ""lon"": 2.117451, ""zipcode"": 78000, ""commune"": ""VERSAILLES"", ""departement"": ""YVELINES""}";4.698108619045916;WALK,TRANSIT;2765.0;781.0;2.0;"[{""mode"": ""BUS"", ""route"": ""17"", ""agencyName"": ""Plaine de Versailles""}, {""mode"": ""BUS"", ""route"": ""EX01"", ""agencyName"": ""Express 1""}, {""mode"": ""BUS"", ""route"": ""40"", ""agencyName"": ""STAVO""}]"
1536;"{""lat"": 48.836899, ""lon"": 2.080634, ""zipcode"": 78870, ""commune"": ""BAILLY"", ""departement"": ""YVELINES""}";"{""lat"": 48.802294, ""lon"": 2.117451, ""zipcode"": 78000, ""commune"": ""VERSAILLES"", ""departement"": ""YVELINES""}";4.698108619045916;CAR;2017.9;0.0;0.0;[]
