;origin;destination;distance;mode;duration;walktime;transfers;route
0;"{""lat"": 48.926857, ""lon"": 2.122464, ""zipcode"": 78600, ""commune"": ""MAISONS LAFFITTE"", ""departement"": ""YVELINES""}";"{""lat"": 48.868275, ""lon"": 2.342896, ""zipcode"": 75002, ""commune"": ""PARIS 02"", ""departement"": ""PARIS""}";17.380509547430187;WALK,TRANSIT;3456.0;990.0;1.0;"[{""mode"": ""BUS"", ""route"": ""02"", ""agencyName"": ""Transdev Ile-de-France Conflans""}, {""mode"": ""RAIL"", ""route"": ""A"", ""agencyName"": ""RER""}]"
1;"{""lat"": 48.926857, ""lon"": 2.122464, ""zipcode"": 78600, ""commune"": ""MAISONS LAFFITTE"", ""departement"": ""YVELINES""}";"{""lat"": 48.868275, ""lon"": 2.342896, ""zipcode"": 75002, ""commune"": ""PARIS 02"", ""departement"": ""PARIS""}";17.380509547430187;CAR;5907.5;0.0;0.0;[]
2;"{""lat"": 48.912484, ""lon"": 2.384493, ""zipcode"": 93300, ""commune"": ""AUBERVILLIERS"", ""departement"": ""SEINE-SAINT-DENIS""}";"{""lat"": 48.932453, ""lon"": 2.581481, ""zipcode"": 93410, ""commune"": ""VAUJOURS"", ""departement"": ""SEINE-SAINT-DENIS""}";14.562986628816335;WALK,TRANSIT;3458.0;1137.0;2.0;"[{""mode"": ""SUBWAY"", ""route"": ""15B"", ""agencyName"": ""METRO""}, {""mode"": ""RAIL"", ""route"": ""B"", ""agencyName"": ""RER""}, {""mode"": ""BUS"", ""route"": ""643"", ""agencyName"": ""Seine-Saint-Denis""}]"
3;"{""lat"": 48.912484, ""lon"": 2.384493, ""zipcode"": 93300, ""commune"": ""AUBERVILLIERS"", ""departement"": ""SEINE-SAINT-DENIS""}";"{""lat"": 48.932453, ""lon"": 2.581481, ""zipcode"": 93410, ""commune"": ""VAUJOURS"", ""departement"": ""SEINE-SAINT-DENIS""}";14.562986628816335;CAR;3022.6;0.0;0.0;[]
4;"{""lat"": 48.874921, ""lon"": 2.485994, ""zipcode"": 93110, ""commune"": ""ROSNY SOUS BOIS"", ""departement"": ""SEINE-SAINT-DENIS""}";"{""lat"": 48.83625, ""lon"": 2.56459, ""zipcode"": 93160, ""commune"": ""NOISY LE GRAND"", ""departement"": ""SEINE-SAINT-DENIS""}";7.180193009359541;WALK,TRANSIT;2409.0;1634.0;1.0;"[{""mode"": ""RAIL"", ""route"": ""E"", ""agencyName"": ""RER""}, {""mode"": ""RAIL"", ""route"": ""A"", ""agencyName"": ""RER""}]"
5;"{""lat"": 48.874921, ""lon"": 2.485994, ""zipcode"": 93110, ""commune"": ""ROSNY SOUS BOIS"", ""departement"": ""SEINE-SAINT-DENIS""}";"{""lat"": 48.83625, ""lon"": 2.56459, ""zipcode"": 93160, ""commune"": ""NOISY LE GRAND"", ""departement"": ""SEINE-SAINT-DENIS""}";7.180193009359541;CAR;1932.8999999999999;0.0;0.0;[]
6;"{""lat"": 48.985464, ""lon"": 2.350471, ""zipcode"": 95410, ""commune"": ""GROSLAY"", ""departement"": ""VAL-D'OISE""}";"{""lat"": 48.909519, ""lon"": 2.333484, ""zipcode"": 93400, ""commune"": ""ST OUEN SUR SEINE"", ""departement"": ""SEINE-SAINT-DENIS""}";8.535327320299869;WALK,TRANSIT;2360.0;809.0;1.0;"[{""mode"": ""RAIL"", ""route"": ""H"", ""agencyName"": ""TRAIN""}, {""mode"": ""BUS"", ""route"": ""274"", ""agencyName"": ""RATP""}]"
7;"{""lat"": 48.985464, ""lon"": 2.350471, ""zipcode"": 95410, ""commune"": ""GROSLAY"", ""departement"": ""VAL-D'OISE""}";"{""lat"": 48.909519, ""lon"": 2.333484, ""zipcode"": 93400, ""commune"": ""ST OUEN SUR SEINE"", ""departement"": ""SEINE-SAINT-DENIS""}";8.535327320299869;CAR;3150.1;0.0;0.0;[]
8;"{""lat"": 48.83625, ""lon"": 2.56459, ""zipcode"": 93160, ""commune"": ""NOISY LE GRAND"", ""departement"": ""SEINE-SAINT-DENIS""}";"{""lat"": 48.828406, ""lon"": 2.362248, ""zipcode"": 75013, ""commune"": ""PARIS 13"", ""departement"": ""PARIS""}";14.836222252321553;WALK,TRANSIT;3225.0;1646.0;1.0;"[{""mode"": ""RAIL"", ""route"": ""A"", ""agencyName"": ""RER""}, {""mode"": ""SUBWAY"", ""route"": ""14"", ""agencyName"": ""METRO""}]"
9;"{""lat"": 48.83625, ""lon"": 2.56459, ""zipcode"": 93160, ""commune"": ""NOISY LE GRAND"", ""departement"": ""SEINE-SAINT-DENIS""}";"{""lat"": 48.828406, ""lon"": 2.362248, ""zipcode"": 75013, ""commune"": ""PARIS 13"", ""departement"": ""PARIS""}";14.836222252321553;CAR;2475.2;0.0;0.0;[]
10;"{""lat"": 48.785817, ""lon"": 2.539501, ""zipcode"": 94490, ""commune"": ""ORMESSON SUR MARNE"", ""departement"": ""VAL-DE-MARNE""}";"{""lat"": 48.872719, ""lon"": 2.312554, ""zipcode"": 75008, ""commune"": ""PARIS 08"", ""departement"": ""PARIS""}";19.21851906604683;WALK,TRANSIT;4524.0;902.0;2.0;"[{""mode"": ""BUS"", ""route"": ""308"", ""agencyName"": ""RATP""}, {""mode"": ""RAIL"", ""route"": ""A"", ""agencyName"": ""RER""}, {""mode"": ""SUBWAY"", ""route"": ""9"", ""agencyName"": ""METRO""}]"
11;"{""lat"": 48.785817, ""lon"": 2.539501, ""zipcode"": 94490, ""commune"": ""ORMESSON SUR MARNE"", ""departement"": ""VAL-DE-MARNE""}";"{""lat"": 48.872719, ""lon"": 2.312554, ""zipcode"": 75008, ""commune"": ""PARIS 08"", ""departement"": ""PARIS""}";19.21851906604683;CAR;5737.5;0.0;0.0;[]
12;"{""lat"": 48.719934, ""lon"": 2.463089, ""zipcode"": 91560, ""commune"": ""CROSNE"", ""departement"": ""ESSONE""}";"{""lat"": 48.847569, ""lon"": 2.437668, ""zipcode"": 94300, ""commune"": ""VINCENNES"", ""departement"": ""VAL-DE-MARNE""}";14.314054319044017;WALK,TRANSIT;3702.0;1380.0;2.0;"[{""mode"": ""BUS"", ""route"": ""Inter-Vals"", ""agencyName"": ""Seine S\u00e9nart Bus""}, {""mode"": ""RAIL"", ""route"": ""D"", ""agencyName"": ""RER""}, {""mode"": ""SUBWAY"", ""route"": ""1"", ""agencyName"": ""METRO""}]"
13;"{""lat"": 48.719934, ""lon"": 2.463089, ""zipcode"": 91560, ""commune"": ""CROSNE"", ""departement"": ""ESSONE""}";"{""lat"": 48.847569, ""lon"": 2.437668, ""zipcode"": 94300, ""commune"": ""VINCENNES"", ""departement"": ""VAL-DE-MARNE""}";14.314054319044017;CAR;4192.2;0.0;0.0;[]
14;"{""lat"": 48.975022, ""lon"": 2.177993, ""zipcode"": 95530, ""commune"": ""LA FRETTE SUR SEINE"", ""departement"": ""VAL-D'OISE""}";"{""lat"": 48.828406, ""lon"": 2.362248, ""zipcode"": 75013, ""commune"": ""PARIS 13"", ""departement"": ""PARIS""}";21.146452781441248;WALK,TRANSIT;3813.0;1403.0;2.0;"[{""mode"": ""RAIL"", ""route"": ""J"", ""agencyName"": ""TRAIN""}, {""mode"": ""SUBWAY"", ""route"": ""12"", ""agencyName"": ""METRO""}, {""mode"": ""SUBWAY"", ""route"": ""14"", ""agencyName"": ""METRO""}]"
15;"{""lat"": 48.975022, ""lon"": 2.177993, ""zipcode"": 95530, ""commune"": ""LA FRETTE SUR SEINE"", ""departement"": ""VAL-D'OISE""}";"{""lat"": 48.828406, ""lon"": 2.362248, ""zipcode"": 75013, ""commune"": ""PARIS 13"", ""departement"": ""PARIS""}";21.146452781441248;CAR;4386.0;0.0;0.0;[]
16;"{""lat"": 48.939465, ""lon"": 2.461166, ""zipcode"": 93150, ""commune"": ""LE BLANC MESNIL"", ""departement"": ""SEINE-SAINT-DENIS""}";"{""lat"": 48.892571, ""lon"": 2.348174, ""zipcode"": 75018, ""commune"": ""PARIS 18"", ""departement"": ""PARIS""}";9.765390939066078;WALK,TRANSIT;2485.0;1218.0;1.0;"[{""mode"": ""RAIL"", ""route"": ""B"", ""agencyName"": ""RER""}, {""mode"": ""SUBWAY"", ""route"": ""4"", ""agencyName"": ""METRO""}]"
17;"{""lat"": 48.939465, ""lon"": 2.461166, ""zipcode"": 93150, ""commune"": ""LE BLANC MESNIL"", ""departement"": ""SEINE-SAINT-DENIS""}";"{""lat"": 48.892571, ""lon"": 2.348174, ""zipcode"": 75018, ""commune"": ""PARIS 18"", ""departement"": ""PARIS""}";9.765390939066078;CAR;2364.7;0.0;0.0;[]
18;"{""lat"": 48.773362, ""lon"": 2.487822, ""zipcode"": 94380, ""commune"": ""BONNEUIL SUR MARNE"", ""departement"": ""VAL-DE-MARNE""}";"{""lat"": 48.836375, ""lon"": 2.239076, ""zipcode"": 92100, ""commune"": ""BOULOGNE BILLANCOURT"", ""departement"": ""HAUTS-DE-SEINE""}";19.518121881329087;WALK,TRANSIT;4823.0;1571.0;2.0;"[{""mode"": ""BUS"", ""route"": ""308"", ""agencyName"": ""RATP""}, {""mode"": ""BUS"", ""route"": ""181"", ""agencyName"": ""RATP""}, {""mode"": ""SUBWAY"", ""route"": ""15"", ""agencyName"": ""METRO""}]"
19;"{""lat"": 48.859144, ""lon"": 2.113427, ""zipcode"": 78430, ""commune"": ""LOUVECIENNES"", ""departement"": ""YVELINES""}";"{""lat"": 48.860377, ""lon"": 2.261951, ""zipcode"": 75016, ""commune"": ""PARIS 16"", ""departement"": ""PARIS""}";10.866228942729313;WALK,TRANSIT;5254.0;881.0;2.0;"[{""mode"": ""BUS"", ""route"": ""EX01"", ""agencyName"": ""Express 1""}, {""mode"": ""RAIL"", ""route"": ""C"", ""agencyName"": ""RER""}, {""mode"": ""BUS"", ""route"": ""PC"", ""agencyName"": ""RATP""}]"
20;"{""lat"": 48.859144, ""lon"": 2.113427, ""zipcode"": 78430, ""commune"": ""LOUVECIENNES"", ""departement"": ""YVELINES""}";"{""lat"": 48.887054, ""lon"": 2.384823, ""zipcode"": 75019, ""commune"": ""PARIS 19"", ""departement"": ""PARIS""}";20.089994323986375;WALK,TRANSIT;5515.0;1784.0;3.0;"[{""mode"": ""BUS"", ""route"": ""D"", ""agencyName"": ""Bus en Seine""}, {""mode"": ""RAIL"", ""route"": ""A"", ""agencyName"": ""RER""}, {""mode"": ""RAIL"", ""route"": ""B"", ""agencyName"": ""RER""}, {""mode"": ""SUBWAY"", ""route"": ""5"", ""agencyName"": ""METRO""}]"
21;"{""lat"": 48.859144, ""lon"": 2.113427, ""zipcode"": 78430, ""commune"": ""LOUVECIENNES"", ""departement"": ""YVELINES""}";"{""lat"": 48.887054, ""lon"": 2.384823, ""zipcode"": 75019, ""commune"": ""PARIS 19"", ""departement"": ""PARIS""}";20.089994323986375;CAR;3644.7999999999997;0.0;0.0;[]
22;"{""lat"": 48.774234, ""lon"": 2.554641, ""zipcode"": 94880, ""commune"": ""NOISEAU"", ""departement"": ""VAL-DE-MARNE""}";"{""lat"": 48.798813, ""lon"": 2.494511, ""zipcode"": 94100, ""commune"": ""ST MAUR DES FOSSES"", ""departement"": ""VAL-DE-MARNE""}";5.184217364713098;WALK,TRANSIT;3058.0;1574.0;1.0;"[{""mode"": ""BUS"", ""route"": ""3"", ""agencyName"": ""SITUS""}, {""mode"": ""RAIL"", ""route"": ""A"", ""agencyName"": ""RER""}]"
23;"{""lat"": 48.719934, ""lon"": 2.463089, ""zipcode"": 91560, ""commune"": ""CROSNE"", ""departement"": ""ESSONE""}";"{""lat"": 48.716312, ""lon"": 2.493073, ""zipcode"": 91330, ""commune"": ""YERRES"", ""departement"": ""ESSONE""}";2.23626461532738;WALK,TRANSIT;1399.0;919.0;0.0;"[{""mode"": ""BUS"", ""route"": ""B"", ""agencyName"": ""STRAV""}]"
24;"{""lat"": 48.719934, ""lon"": 2.463089, ""zipcode"": 91560, ""commune"": ""CROSNE"", ""departement"": ""ESSONE""}";"{""lat"": 48.716312, ""lon"": 2.493073, ""zipcode"": 91330, ""commune"": ""YERRES"", ""departement"": ""ESSONE""}";2.23626461532738;CAR;809.1999999999999;0.0;0.0;[]
25;"{""lat"": 48.719934, ""lon"": 2.463089, ""zipcode"": 91560, ""commune"": ""CROSNE"", ""departement"": ""ESSONE""}";"{""lat"": 48.869998, ""lon"": 2.220087, ""zipcode"": 92150, ""commune"": ""SURESNES"", ""departement"": ""HAUTS-DE-SEINE""}";24.398196844289988;WALK,TRANSIT;4501.0;1457.0;3.0;"[{""mode"": ""BUS"", ""route"": ""Inter-Vals"", ""agencyName"": ""Seine S\u00e9nart Bus""}, {""mode"": ""RAIL"", ""route"": ""D"", ""agencyName"": ""RER""}, {""mode"": ""RAIL"", ""route"": ""A"", ""agencyName"": ""RER""}, {""mode"": ""TRAM"", ""route"": ""Pont de Bezons - Porte de Versailles"", ""agencyName"": ""TRAMWAY""}]"
26;"{""lat"": 48.719934, ""lon"": 2.463089, ""zipcode"": 91560, ""commune"": ""CROSNE"", ""departement"": ""ESSONE""}";"{""lat"": 48.869998, ""lon"": 2.220087, ""zipcode"": 92150, ""commune"": ""SURESNES"", ""departement"": ""HAUTS-DE-SEINE""}";24.398196844289988;CAR;6400.5;0.0;0.0;[]
27;"{""lat"": 48.81319, ""lon"": 2.344093, ""zipcode"": 94250, ""commune"": ""GENTILLY"", ""departement"": ""VAL-DE-MARNE""}";"{""lat"": 48.829217, ""lon"": 2.326571, ""zipcode"": 75014, ""commune"": ""PARIS 14"", ""departement"": ""PARIS""}";2.195810225593003;WALK,TRANSIT;1487.0;942.0;1.0;"[{""mode"": ""RAIL"", ""route"": ""B"", ""agencyName"": ""RER""}, {""mode"": ""BUS"", ""route"": ""38"", ""agencyName"": ""RATP""}]"
28;"{""lat"": 48.81319, ""lon"": 2.344093, ""zipcode"": 94250, ""commune"": ""GENTILLY"", ""departement"": ""VAL-DE-MARNE""}";"{""lat"": 48.829217, ""lon"": 2.326571, ""zipcode"": 75014, ""commune"": ""PARIS 14"", ""departement"": ""PARIS""}";2.195810225593003;CAR;1405.8999999999999;0.0;0.0;[]
29;"{""lat"": 48.772662, ""lon"": 2.124902, ""zipcode"": 78530, ""commune"": ""BUC"", ""departement"": ""YVELINES""}";"{""lat"": 48.727517, ""lon"": 2.27526, ""zipcode"": 91300, ""commune"": ""MASSY"", ""departement"": ""ESSONE""}";12.112775835708131;WALK,TRANSIT;4183.0;685.0;2.0;"[{""mode"": ""BUS"", ""route"": ""Express 307 V\u00e9lizy - Montigny-le-Bretonneux"", ""agencyName"": ""SAVAC""}, {""mode"": ""BUS"", ""route"": ""60"", ""agencyName"": ""Ph\u00e9bus""}, {""mode"": ""BUS"", ""route"": ""119"", ""agencyName"": ""RATP""}]"
30;"{""lat"": 48.772662, ""lon"": 2.124902, ""zipcode"": 78530, ""commune"": ""BUC"", ""departement"": ""YVELINES""}";"{""lat"": 48.727517, ""lon"": 2.27526, ""zipcode"": 91300, ""commune"": ""MASSY"", ""departement"": ""ESSONE""}";12.112775835708131;CAR;2850.9;0.0;0.0;[]
31;"{""lat"": 48.81319, ""lon"": 2.344093, ""zipcode"": 94250, ""commune"": ""GENTILLY"", ""departement"": ""VAL-DE-MARNE""}";"{""lat"": 48.834977, ""lon"": 2.421382, ""zipcode"": 75012, ""commune"": ""PARIS 12"", ""departement"": ""PARIS""}";6.154974513418257;WALK,TRANSIT;2422.0;1029.0;1.0;"[{""mode"": ""TRAM"", ""route"": ""PONT GARIGLIANO - HOPITAL EUROPEEN GEORGES POMPIDOU - Porte de Vincennes"", ""agencyName"": ""TRAMWAY""}, {""mode"": ""BUS"", ""route"": ""46"", ""agencyName"": ""RATP""}]"
32;"{""lat"": 48.81319, ""lon"": 2.344093, ""zipcode"": 94250, ""commune"": ""GENTILLY"", ""departement"": ""VAL-DE-MARNE""}";"{""lat"": 48.834977, ""lon"": 2.421382, ""zipcode"": 75012, ""commune"": ""PARIS 12"", ""departement"": ""PARIS""}";6.154974513418257;CAR;1737.3999999999999;0.0;0.0;[]
33;"{""lat"": 48.975022, ""lon"": 2.177993, ""zipcode"": 95530, ""commune"": ""LA FRETTE SUR SEINE"", ""departement"": ""VAL-D'OISE""}";"{""lat"": 48.854352, ""lon"": 2.357606, ""zipcode"": 75004, ""commune"": ""PARIS 04"", ""departement"": ""PARIS""}";18.769983747049444;WALK,TRANSIT;4284.0;1164.0;2.0;"[{""mode"": ""RAIL"", ""route"": ""J"", ""agencyName"": ""TRAIN""}, {""mode"": ""RAIL"", ""route"": ""A"", ""agencyName"": ""RER""}, {""mode"": ""SUBWAY"", ""route"": ""7"", ""agencyName"": ""METRO""}]"
34;"{""lat"": 48.975022, ""lon"": 2.177993, ""zipcode"": 95530, ""commune"": ""LA FRETTE SUR SEINE"", ""departement"": ""VAL-D'OISE""}";"{""lat"": 48.854352, ""lon"": 2.357606, ""zipcode"": 75004, ""commune"": ""PARIS 04"", ""departement"": ""PARIS""}";18.769983747049444;CAR;5074.5;0.0;0.0;[]
35;"{""lat"": 48.812258, ""lon"": 2.387732, ""zipcode"": 94200, ""commune"": ""IVRY SUR SEINE"", ""departement"": ""VAL-DE-MARNE""}";"{""lat"": 48.808834, ""lon"": 2.355897, ""zipcode"": 94270, ""commune"": ""LE KREMLIN BICETRE"", ""departement"": ""VAL-DE-MARNE""}";2.3620841889131583;WALK,TRANSIT;1435.0;595.0;0.0;"[{""mode"": ""BUS"", ""route"": ""323"", ""agencyName"": ""RATP""}]"
36;"{""lat"": 48.812258, ""lon"": 2.387732, ""zipcode"": 94200, ""commune"": ""IVRY SUR SEINE"", ""departement"": ""VAL-DE-MARNE""}";"{""lat"": 48.808834, ""lon"": 2.355897, ""zipcode"": 94270, ""commune"": ""LE KREMLIN BICETRE"", ""departement"": ""VAL-DE-MARNE""}";2.3620841889131583;CAR;1686.3999999999999;0.0;0.0;[]
37;"{""lat"": 48.985464, ""lon"": 2.350471, ""zipcode"": 95410, ""commune"": ""GROSLAY"", ""departement"": ""VAL-D'OISE""}";"{""lat"": 48.9902, ""lon"": 2.381163, ""zipcode"": 95200, ""commune"": ""SARCELLES"", ""departement"": ""VAL-D'OISE""}";2.3006248671481813;WALK,TRANSIT;1280.0;800.0;0.0;"[{""mode"": ""BUS"", ""route"": ""37"", ""agencyName"": ""Valmy""}]"
38;"{""lat"": 48.985464, ""lon"": 2.350471, ""zipcode"": 95410, ""commune"": ""GROSLAY"", ""departement"": ""VAL-D'OISE""}";"{""lat"": 48.9902, ""lon"": 2.381163, ""zipcode"": 95200, ""commune"": ""SARCELLES"", ""departement"": ""VAL-D'OISE""}";2.3006248671481813;CAR;1137.3;0.0;0.0;[]
39;"{""lat"": 48.869025, ""lon"": 2.422699, ""zipcode"": 93170, ""commune"": ""BAGNOLET"", ""departement"": ""SEINE-SAINT-DENIS""}";"{""lat"": 48.856192, ""lon"": 2.312149, ""zipcode"": 75007, ""commune"": ""PARIS 07"", ""departement"": ""PARIS""}";8.21182487698604;WALK,TRANSIT;3061.0;1527.0;1.0;"[{""mode"": ""SUBWAY"", ""route"": ""3"", ""agencyName"": ""METRO""}, {""mode"": ""SUBWAY"", ""route"": ""8"", ""agencyName"": ""METRO""}]"
40;"{""lat"": 48.869025, ""lon"": 2.422699, ""zipcode"": 93170, ""commune"": ""BAGNOLET"", ""departement"": ""SEINE-SAINT-DENIS""}";"{""lat"": 48.856192, ""lon"": 2.312149, ""zipcode"": 75007, ""commune"": ""PARIS 07"", ""departement"": ""PARIS""}";8.21182487698604;CAR;3626.1;0.0;0.0;[]
41;"{""lat"": 48.739568, ""lon"": 2.554868, ""zipcode"": 94440, ""commune"": ""MAROLLES EN BRIE"", ""departement"": ""VAL-DE-MARNE""}";"{""lat"": 48.732212, ""lon"": 2.41109, ""zipcode"": 94290, ""commune"": ""VILLENEUVE LE ROI"", ""departement"": ""VAL-DE-MARNE""}";10.575851117933531;WALK,TRANSIT;4579.0;1133.0;3.0;"[{""mode"": ""BUS"", ""route"": ""12"", ""agencyName"": ""Arlequin""}, {""mode"": ""BUS"", ""route"": ""J2"", ""agencyName"": ""STRAV""}, {""mode"": ""BUS"", ""route"": ""J1"", ""agencyName"": ""STRAV""}, {""mode"": ""BUS"", ""route"": ""3"", ""agencyName"": ""Bord de l'Eau""}]"
42;"{""lat"": 48.739568, ""lon"": 2.554868, ""zipcode"": 94440, ""commune"": ""MAROLLES EN BRIE"", ""departement"": ""VAL-DE-MARNE""}";"{""lat"": 48.732212, ""lon"": 2.41109, ""zipcode"": 94290, ""commune"": ""VILLENEUVE LE ROI"", ""departement"": ""VAL-DE-MARNE""}";10.575851117933531;CAR;4112.3;0.0;0.0;[]
43;"{""lat"": 49.006727, ""lon"": 2.513733, ""zipcode"": 95700, ""commune"": ""ROISSY EN FRANCE"", ""departement"": ""VAL-D'OISE""}";"{""lat"": 48.912484, ""lon"": 2.384493, ""zipcode"": 93300, ""commune"": ""AUBERVILLIERS"", ""departement"": ""SEINE-SAINT-DENIS""}";14.101420344874082;WALK,TRANSIT;3725.0;1688.0;2.0;"[{""mode"": ""BUS"", ""route"": ""27"", ""agencyName"": ""Fil\u00e9o""}, {""mode"": ""SUBWAY"", ""route"": ""17"", ""agencyName"": ""METRO""}, {""mode"": ""SUBWAY"", ""route"": ""15B"", ""agencyName"": ""METRO""}]"
44;"{""lat"": 49.006727, ""lon"": 2.513733, ""zipcode"": 95700, ""commune"": ""ROISSY EN FRANCE"", ""departement"": ""VAL-D'OISE""}";"{""lat"": 48.912484, ""lon"": 2.384493, ""zipcode"": 93300, ""commune"": ""AUBERVILLIERS"", ""departement"": ""SEINE-SAINT-DENIS""}";14.101420344874082;CAR;1999.2;0.0;0.0;[]
45;"{""lat"": 48.907431, ""lon"": 2.439914, ""zipcode"": 93000, ""commune"": ""BOBIGNY"", ""departement"": ""SEINE-SAINT-DENIS""}";"{""lat"": 48.923498, ""lon"": 2.444577, ""zipcode"": 93700, ""commune"": ""DRANCY"", ""departement"": ""SEINE-SAINT-DENIS""}";1.818773061519187;WALK,TRANSIT;1774.0;1774.0;0.0;[]
46;"{""lat"": 48.907431, ""lon"": 2.439914, ""zipcode"": 93000, ""commune"": ""BOBIGNY"", ""departement"": ""SEINE-SAINT-DENIS""}";"{""lat"": 48.923498, ""lon"": 2.444577, ""zipcode"": 93700, ""commune"": ""DRANCY"", ""departement"": ""SEINE-SAINT-DENIS""}";1.818773061519187;CAR;1052.3;0.0;0.0;[]
47;"{""lat"": 48.893829, ""lon"": 2.105127, ""zipcode"": 78230, ""commune"": ""LE PECQ"", ""departement"": ""YVELINES""}";"{""lat"": 48.877159, ""lon"": 2.337445, ""zipcode"": 75009, ""commune"": ""PARIS 09"", ""departement"": ""PARIS""}";17.087457935114518;WALK,TRANSIT;3370.0;1870.0;0.0;"[{""mode"": ""RAIL"", ""route"": ""A"", ""agencyName"": ""RER""}]"
48;"{""lat"": 48.893829, ""lon"": 2.105127, ""zipcode"": 78230, ""commune"": ""LE PECQ"", ""departement"": ""YVELINES""}";"{""lat"": 48.877159, ""lon"": 2.337445, ""zipcode"": 75009, ""commune"": ""PARIS 09"", ""departement"": ""PARIS""}";17.087457935114518;CAR;4562.8;0.0;0.0;[]
49;"{""lat"": 48.756543, ""lon"": 2.206527, ""zipcode"": 91570, ""commune"": ""BIEVRES"", ""departement"": ""ESSONE""}";"{""lat"": 48.750412, ""lon"": 2.252081, ""zipcode"": 91370, ""commune"": ""VERRIERES LE BUISSON"", ""departement"": ""ESSONE""}";3.408475298226884;WALK,TRANSIT;3665.0;1826.0;1.0;"[{""mode"": ""BUS"", ""route"": ""15"", ""agencyName"": ""Cars D'Orsay""}, {""mode"": ""BUS"", ""route"": ""294"", ""agencyName"": ""RATP""}]"
50;"{""lat"": 48.756543, ""lon"": 2.206527, ""zipcode"": 91570, ""commune"": ""BIEVRES"", ""departement"": ""ESSONE""}";"{""lat"": 48.750412, ""lon"": 2.252081, ""zipcode"": 91370, ""commune"": ""VERRIERES LE BUISSON"", ""departement"": ""ESSONE""}";3.408475298226884;CAR;2614.6;0.0;0.0;[]
51;"{""lat"": 48.975022, ""lon"": 2.177993, ""zipcode"": 95530, ""commune"": ""LA FRETTE SUR SEINE"", ""departement"": ""VAL-D'OISE""}";"{""lat"": 48.904093, ""lon"": 2.305945, ""zipcode"": 92110, ""commune"": ""CLICHY"", ""departement"": ""HAUTS-DE-SEINE""}";12.228726570689615;WALK,TRANSIT;2983.0;908.0;1.0;"[{""mode"": ""RAIL"", ""route"": ""J"", ""agencyName"": ""TRAIN""}, {""mode"": ""SUBWAY"", ""route"": ""13"", ""agencyName"": ""METRO""}]"
52;"{""lat"": 48.975022, ""lon"": 2.177993, ""zipcode"": 95530, ""commune"": ""LA FRETTE SUR SEINE"", ""departement"": ""VAL-D'OISE""}";"{""lat"": 48.904093, ""lon"": 2.305945, ""zipcode"": 92110, ""commune"": ""CLICHY"", ""departement"": ""HAUTS-DE-SEINE""}";12.228726570689615;CAR;2179.4;0.0;0.0;[]
53;"{""lat"": 48.985464, ""lon"": 2.350471, ""zipcode"": 95410, ""commune"": ""GROSLAY"", ""departement"": ""VAL-D'OISE""}";"{""lat"": 48.956586, ""lon"": 2.384878, ""zipcode"": 93240, ""commune"": ""STAINS"", ""departement"": ""SEINE-SAINT-DENIS""}";4.076584180419163;WALK,TRANSIT;2145.0;1134.0;1.0;"[{""mode"": ""RAIL"", ""route"": ""H"", ""agencyName"": ""TRAIN""}, {""mode"": ""TRAM"", ""route"": ""GARE D\\'EPINAY SUR SEINE - Gare du Bourget"", ""agencyName"": ""TRAIN""}]"
54;"{""lat"": 48.985464, ""lon"": 2.350471, ""zipcode"": 95410, ""commune"": ""GROSLAY"", ""departement"": ""VAL-D'OISE""}";"{""lat"": 48.956586, ""lon"": 2.384878, ""zipcode"": 93240, ""commune"": ""STAINS"", ""departement"": ""SEINE-SAINT-DENIS""}";4.076584180419163;CAR;1910.8;0.0;0.0;[]
55;"{""lat"": 48.785817, ""lon"": 2.539501, ""zipcode"": 94490, ""commune"": ""ORMESSON SUR MARNE"", ""departement"": ""VAL-DE-MARNE""}";"{""lat"": 48.777378, ""lon"": 2.584581, ""zipcode"": 77340, ""commune"": ""PONTAULT COMBAULT"", ""departement"": ""SEINE-ET-MARNE""}";3.433710772437306;WALK,TRANSIT;1990.0;550.0;1.0;"[{""mode"": ""BUS"", ""route"": ""10"", ""agencyName"": ""SITUS""}, {""mode"": ""BUS"", ""route"": ""7"", ""agencyName"": ""SITUS""}]"
56;"{""lat"": 48.785817, ""lon"": 2.539501, ""zipcode"": 94490, ""commune"": ""ORMESSON SUR MARNE"", ""departement"": ""VAL-DE-MARNE""}";"{""lat"": 48.777378, ""lon"": 2.584581, ""zipcode"": 77340, ""commune"": ""PONTAULT COMBAULT"", ""departement"": ""SEINE-ET-MARNE""}";3.433710772437306;CAR;991.1;0.0;0.0;[]
57;"{""lat"": 48.76214, ""lon"": 2.139456, ""zipcode"": 78350, ""commune"": ""JOUY EN JOSAS"", ""departement"": ""YVELINES""}";"{""lat"": 48.745548, ""lon"": 2.489044, ""zipcode"": 94450, ""commune"": ""LIMEIL BREVANNES"", ""departement"": ""VAL-DE-MARNE""}";25.694699999606243;WALK,TRANSIT;6487.0;1649.0;2.0;"[{""mode"": ""RAIL"", ""route"": ""C"", ""agencyName"": ""RER""}, {""mode"": ""BUS"", ""route"": ""3"", ""agencyName"": ""Bord de l'Eau""}, {""mode"": ""BUS"", ""route"": ""J2"", ""agencyName"": ""STRAV""}]"
